,datetime,site,geometry,SWE,SWE_units,MAX AIR TEMP,MAX AIR TEMP_units,PRECIPITATION,PRECIPITATION_units,datasource
187,1990-07-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,48.74,degF,0.1,in,NRCS
188,1990-07-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.62,degF,1.0,in,NRCS
189,1990-07-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.66,degF,0.1,in,NRCS
190,1990-07-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.18,degF,0.2,in,NRCS
191,1990-07-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.96,degF,0.0,in,NRCS
192,1990-07-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,47.12,degF,0.0,in,NRCS
193,1990-07-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.1,in,NRCS
194,1990-07-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.56,degF,0.0,in,NRCS
195,1990-07-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
196,1990-07-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.94,degF,0.0,in,NRCS
197,1990-07-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
198,1990-07-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.42,degF,0.0,in,NRCS
199,1990-07-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.12,degF,0.0,in,NRCS
200,1990-07-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.64,degF,0.0,in,NRCS
201,1990-07-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.96,degF,0.0,in,NRCS
202,1990-07-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.9,degF,0.0,in,NRCS
203,1990-07-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.9,degF,0.3,in,NRCS
204,1990-07-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.98,degF,0.5,in,NRCS
205,1990-07-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.68,degF,0.0,in,NRCS
206,1990-07-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.42,degF,0.0,in,NRCS
207,1990-07-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.5,degF,0.0,in,NRCS
208,1990-07-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.3,degF,0.0,in,NRCS
209,1990-07-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.26,degF,0.0,in,NRCS
210,1990-07-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.1,degF,0.0,in,NRCS
211,1990-07-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.56,degF,0.0,in,NRCS
212,1990-08-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.3,in,NRCS
213,1990-08-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.54,degF,0.1,in,NRCS
214,1990-08-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.32,degF,0.0,in,NRCS
215,1990-08-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.28,degF,0.0,in,NRCS
216,1990-08-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.74,degF,0.0,in,NRCS
217,1990-08-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.16,degF,0.0,in,NRCS
218,1990-08-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.16,degF,0.0,in,NRCS
219,1990-08-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.38,degF,0.0,in,NRCS
220,1990-08-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
221,1990-08-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.0,in,NRCS
222,1990-08-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.04,degF,0.0,in,NRCS
223,1990-08-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.06,degF,0.5,in,NRCS
224,1990-08-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.78,degF,0.0,in,NRCS
225,1990-08-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.32,degF,0.4,in,NRCS
226,1990-08-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.66,degF,0.1,in,NRCS
227,1990-08-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,58.64,degF,0.1,in,NRCS
228,1990-08-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.42,degF,0.0,in,NRCS
229,1990-08-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.42,degF,0.0,in,NRCS
230,1990-08-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.76,degF,0.0,in,NRCS
231,1990-08-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.42,degF,0.0,in,NRCS
232,1990-08-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.0,in,NRCS
233,1990-08-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.12,degF,0.1,in,NRCS
234,1990-08-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.3,degF,0.0,in,NRCS
235,1990-08-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.56,degF,0.0,in,NRCS
236,1990-08-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.14,degF,0.0,in,NRCS
237,1990-08-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.3,degF,0.1,in,NRCS
238,1990-08-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.1,degF,0.0,in,NRCS
239,1990-08-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.9,degF,0.0,in,NRCS
240,1990-08-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.8,degF,0.0,in,NRCS
241,1990-08-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.12,degF,0.0,in,NRCS
242,1990-08-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
243,1990-09-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.76,degF,0.0,in,NRCS
244,1990-09-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.86,degF,0.0,in,NRCS
245,1990-09-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.16,degF,0.0,in,NRCS
246,1990-09-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.62,degF,0.0,in,NRCS
247,1990-09-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.06,degF,0.1,in,NRCS
248,1990-09-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,44.06,degF,0.0,in,NRCS
249,1990-09-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.86,degF,0.1,in,NRCS
250,1990-09-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.88,degF,0.0,in,NRCS
251,1990-09-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.2,degF,0.0,in,NRCS
252,1990-09-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.42,degF,0.0,in,NRCS
253,1990-09-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.38,degF,0.0,in,NRCS
254,1990-09-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.8,degF,0.0,in,NRCS
255,1990-09-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,80.42,degF,0.0,in,NRCS
256,1990-09-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,79.16,degF,0.0,in,NRCS
257,1990-09-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.66,degF,0.0,in,NRCS
258,1990-09-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.72,degF,0.8,in,NRCS
259,1990-09-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,51.26,degF,0.3,in,NRCS
260,1990-09-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,48.92,degF,0.2,in,NRCS
261,1990-09-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,53.42,degF,0.4,in,NRCS
262,1990-09-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,48.92,degF,0.1,in,NRCS
263,1990-09-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,53.78,degF,0.0,in,NRCS
264,1990-09-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.12,degF,0.0,in,NRCS
265,1990-09-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,54.86,degF,0.0,in,NRCS
266,1990-09-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.06,degF,0.0,in,NRCS
267,1990-09-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.1,degF,0.0,in,NRCS
268,1990-09-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.32,degF,0.0,in,NRCS
269,1990-09-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.92,degF,0.5,in,NRCS
270,1990-09-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,43.16,degF,0.1,in,NRCS
271,1990-09-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,54.86,degF,0.0,in,NRCS
272,1990-09-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.78,degF,0.0,in,NRCS
273,1990-10-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,58.82,degF,0.0,in,NRCS
274,1990-10-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,40.28,degF,0.4,in,NRCS
275,1990-10-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,36.5,degF,0.0,in,NRCS
276,1990-10-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.44,degF,0.0,in,NRCS
277,1990-10-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.42,degF,0.0,in,NRCS
278,1990-10-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.18,degF,0.0,in,NRCS
279,1990-10-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,42.8,degF,0.5,in,NRCS
280,1990-10-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,30.92,degF,0.1,in,NRCS
281,1990-10-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,34.7,degF,0.1,in,NRCS
282,1990-10-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,20.12,degF,0.0,in,NRCS
283,1990-10-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,43.7,degF,0.0,in,NRCS
284,1990-10-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,46.58,degF,0.0,in,NRCS
285,1990-10-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,53.6,degF,0.0,in,NRCS
286,1990-10-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,51.08,degF,0.0,in,NRCS
287,1990-10-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.58,degF,0.0,in,NRCS
288,1990-10-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.66,degF,0.2,in,NRCS
289,1990-10-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,37.04,degF,0.0,in,NRCS
290,1990-10-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,51.08,degF,0.1,in,NRCS
291,1990-10-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,36.86,degF,0.4,in,NRCS
292,1990-10-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.3,in,30.02,degF,0.4,in,NRCS
293,1990-10-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,29.48,degF,0.0,in,NRCS
294,1990-10-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,41.18,degF,0.1,in,NRCS
295,1990-10-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,41.0,degF,0.0,in,NRCS
296,1990-10-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,48.74,degF,0.0,in,NRCS
297,1990-10-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,51.8,degF,0.0,in,NRCS
298,1990-10-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,53.78,degF,0.0,in,NRCS
299,1990-10-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.6,in,53.78,degF,0.0,in,NRCS
300,1990-10-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.5,in,53.78,degF,0.0,in,NRCS
301,1990-10-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.3,in,50.36,degF,0.0,in,NRCS
302,1990-10-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.2,in,49.82,degF,0.0,in,NRCS
303,1990-10-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,43.34,degF,0.0,in,NRCS
304,1990-11-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,40.82,degF,0.0,in,NRCS
305,1990-11-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,30.56,degF,0.7,in,NRCS
306,1990-11-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.7,in,30.02,degF,0.1,in,NRCS
307,1990-11-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.8,in,12.38,degF,0.1,in,NRCS
308,1990-11-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.9,in,25.34,degF,0.8,in,NRCS
309,1990-11-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.7,in,22.82,degF,0.2,in,NRCS
310,1990-11-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,28.94,degF,0.1,in,NRCS
311,1990-11-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,29.3,degF,0.0,in,NRCS
312,1990-11-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,34.16,degF,0.1,in,NRCS
313,1990-11-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,38.66,degF,0.0,in,NRCS
314,1990-11-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,44.42,degF,0.0,in,NRCS
315,1990-11-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,51.8,degF,0.0,in,NRCS
316,1990-11-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.9,in,46.58,degF,0.1,in,NRCS
317,1990-11-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,48.02,degF,0.1,in,NRCS
318,1990-11-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,44.78,degF,0.0,in,NRCS
319,1990-11-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,42.62,degF,0.0,in,NRCS
320,1990-11-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,45.68,degF,0.0,in,NRCS
321,1990-11-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,38.48,degF,0.1,in,NRCS
322,1990-11-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,42.08,degF,0.0,in,NRCS
323,1990-11-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,33.08,degF,0.2,in,NRCS
324,1990-11-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,23.0,degF,0.0,in,NRCS
325,1990-11-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,24.98,degF,0.1,in,NRCS
326,1990-11-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,40.1,degF,0.0,in,NRCS
327,1990-11-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,39.56,degF,0.0,in,NRCS
328,1990-11-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,43.16,degF,0.2,in,NRCS
329,1990-11-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.4,in,37.76,degF,0.3,in,NRCS
330,1990-11-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.7,in,18.86,degF,0.0,in,NRCS
331,1990-11-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.7,in,13.82,degF,0.0,in,NRCS
332,1990-11-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.5,in,28.04,degF,0.1,in,NRCS
333,1990-11-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.4,in,32.9,degF,0.0,in,NRCS
334,1990-12-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.3,in,30.92,degF,0.0,in,NRCS
335,1990-12-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.2,in,15.08,degF,0.0,in,NRCS
336,1990-12-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.1,in,14.36,degF,0.0,in,NRCS
337,1990-12-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.8,in,32.18,degF,0.0,in,NRCS
338,1990-12-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.8,in,31.46,degF,0.0,in,NRCS
339,1990-12-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.8,in,15.98,degF,0.0,in,NRCS
340,1990-12-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,33.08,degF,0.1,in,NRCS
341,1990-12-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,31.82,degF,0.0,in,NRCS
342,1990-12-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,34.34,degF,0.0,in,NRCS
343,1990-12-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.5,in,19.76,degF,0.1,in,NRCS
344,1990-12-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,36.5,degF,0.0,in,NRCS
345,1990-12-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,25.88,degF,0.4,in,NRCS
346,1990-12-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.0,in,26.06,degF,0.4,in,NRCS
347,1990-12-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.4,in,19.04,degF,0.0,in,NRCS
348,1990-12-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.4,in,19.94,degF,0.0,in,NRCS
349,1990-12-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.4,in,24.08,degF,0.2,in,NRCS
350,1990-12-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.6,in,18.5,degF,0.1,in,NRCS
351,1990-12-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.7,in,14.0,degF,0.2,in,NRCS
352,1990-12-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.9,in,11.3,degF,0.3,in,NRCS
353,1990-12-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.1,in,11.66,degF,0.2,in,NRCS
354,1990-12-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,-0.94,degF,0.0,in,NRCS
355,1990-12-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,-7.06,degF,0.0,in,NRCS
356,1990-12-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,-8.14,degF,0.0,in,NRCS
357,1990-12-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,6.08,degF,0.0,in,NRCS
358,1990-12-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,5.54,degF,0.1,in,NRCS
359,1990-12-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,8.78,degF,0.1,in,NRCS
360,1990-12-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.3,in,13.82,degF,0.1,in,NRCS
361,1990-12-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.4,in,24.62,degF,0.1,in,NRCS
362,1990-12-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.4,in,15.62,degF,0.1,in,NRCS
363,1990-12-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.5,in,10.58,degF,0.0,in,NRCS
364,1990-12-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.5,in,25.34,degF,0.1,in,NRCS
365,1991-01-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.6,in,25.16,degF,0.1,in,NRCS
366,1991-01-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.6,in,28.94,degF,0.0,in,NRCS
367,1991-01-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.6,in,29.3,degF,0.0,in,NRCS
368,1991-01-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),3.6,in,25.52,degF,1.0,in,NRCS
369,1991-01-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.6,in,28.04,degF,0.1,in,NRCS
370,1991-01-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.7,in,24.98,degF,0.0,in,NRCS
371,1991-01-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.7,in,24.08,degF,0.0,in,NRCS
372,1991-01-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.7,in,18.68,degF,0.1,in,NRCS
373,1991-01-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.8,in,23.0,degF,0.0,in,NRCS
374,1991-01-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.8,in,22.1,degF,0.1,in,NRCS
375,1991-01-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.9,in,18.32,degF,0.0,in,NRCS
376,1991-01-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.9,in,24.62,degF,0.1,in,NRCS
